"","SensorName","Date","Time","User","SensorID","delta_t","Unit...7","Value","Unit...9","Mode","Phase","Unit...12","Amplitude","Unit...14","Temp","Unit...16","patm","Unit...18","Salinity","Unit...20","Error","Cal0","Unit...23","T0","Unit...25","O2-2nd","Unit...27","Cal2nd","Unit...29","T2nd","Unit...31","CalPressure","Unit...33","f1","dPhi1","dkSv1","dPhi2","dkSv2","m","Cal Mode","SignalLEDCurrent","ReferenceLEDCurrent","ReferenceAmplitude","DeviceSerial","FwVersion","SensorType","BatchID","Calibration Date","Sensor lot","PreSens calibrated Sensor","Battery Voltage","Unit...52","Sequence","FileName","MOATS","Treatment","LoadingLocation","GlassVialNumber","Species","TelsonLength (mm)","Size","TrialID","dateTime","KrillID","RESPRound","Unit...66","percentDOassumpt","assumedSatDOmg","percentDO","obseveredSatDOmg","actualDOmg","CorTemp","SalinityConstant","assumed_vialVol","unique_vialVol","krilldensity","oxygen"
"1357","KRLr3_52","29-Oct-19",2019-10-29 15:02:43,"default",856745015,0.939166666666667,"min",8.097,"mg/l","humid",28.578,"deg",13186,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39034,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.18,"V",14,"2019.10.29_RESPR_T1","blank","blank","H3",14,"Euphausia pacifica","n/a",NA,"Trial03",2019-10-29 15:02:43,"Trial03_KRLr3_52","T3Round5","hour",0.889813988761421,9.09965464947414,0.889813988761421,9.09965464947414,8.097,11,30.3,0.02806,0.02806,0,227.20182
"1358","KRLr3_52","29-Oct-19",2019-10-29 15:02:44,"default",856745015,0.9395,"min",8.063,"mg/l","humid",28.624,"deg",17181,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39032,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.18,"V",14,"2019.10.29_RESPR_T1","blank","blank","H3",14,"Euphausia pacifica","n/a",NA,"Trial03",2019-10-29 15:02:44,"Trial03_KRLr3_52","T3Round5","hour",0.886077583226299,9.09965464947414,0.886077583226299,9.09965464947414,8.063,11,30.3,0.02806,0.02806,0,226.24778
"1359","KRLr3_52","29-Oct-19",2019-10-29 15:02:45,"default",856745015,0.939666666666667,"min",8.066,"mg/l","humid",28.62,"deg",15922,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39030,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.182,"V",14,"2019.10.29_RESPR_T1","blank","blank","H3",14,"Euphausia pacifica","n/a",NA,"Trial03",2019-10-29 15:02:45,"Trial03_KRLr3_52","T3Round5","hour",0.886407266067633,9.09965464947414,0.886407266067633,9.09965464947414,8.066,11,30.3,0.02806,0.02806,0,226.33196
"1360","KRLr3_52","29-Oct-19",2019-10-29 15:02:46,"default",856745015,0.94,"min",8.062,"mg/l","humid",28.625,"deg",16192,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39025,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.181,"V",14,"2019.10.29_RESPR_T1","blank","blank","H3",14,"Euphausia pacifica","n/a",NA,"Trial03",2019-10-29 15:02:46,"Trial03_KRLr3_52","T3Round5","hour",0.885967688945854,9.09965464947414,0.885967688945854,9.09965464947414,8.062,11,30.3,0.02806,0.02806,0,226.21972
"1361","KRLr3_53","29-Oct-19",2019-10-29 15:02:53,"default",162727294,0.942,"min",7.786,"mg/l","humid",29.006,"deg",25429,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39065,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.181,"V",15,"2019.10.29_RESPR_T1","13","CHG","H5",15,"Euphausia pacifica","2.75",0.021,"Trial03",2019-10-29 15:02:53,"Trial03_KRLr3_53","T3Round5","hour",0.855636867543093,9.09965464947414,0.855636867543093,9.09965464947414,7.786,11,30.3,0.02806,0.028039,2.1e-05,218.311654
"1362","KRLr3_53","29-Oct-19",2019-10-29 15:02:54,"default",162727294,0.942166666666667,"min",7.788,"mg/l","humid",29.003,"deg",23779,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39055,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.181,"V",15,"2019.10.29_RESPR_T1","13","CHG","H5",15,"Euphausia pacifica","2.75",0.021,"Trial03",2019-10-29 15:02:54,"Trial03_KRLr3_53","T3Round5","hour",0.855856656103983,9.09965464947414,0.855856656103983,9.09965464947414,7.788,11,30.3,0.02806,0.028039,2.1e-05,218.367732
"1363","KRLr3_53","29-Oct-19",2019-10-29 15:02:55,"default",162727294,0.9425,"min",7.802,"mg/l","humid",28.983,"deg",19655,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39034,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.179,"V",15,"2019.10.29_RESPR_T1","13","CHG","H5",15,"Euphausia pacifica","2.75",0.021,"Trial03",2019-10-29 15:02:55,"Trial03_KRLr3_53","T3Round5","hour",0.85739517603021,9.09965464947414,0.85739517603021,9.09965464947414,7.802,11,30.3,0.02806,0.028039,2.1e-05,218.760278
"1364","KRLr3_53","29-Oct-19",2019-10-29 15:02:56,"default",162727294,0.942833333333333,"min",7.794,"mg/l","humid",28.995,"deg",23190,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39040,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.18,"V",15,"2019.10.29_RESPR_T1","13","CHG","H5",15,"Euphausia pacifica","2.75",0.021,"Trial03",2019-10-29 15:02:56,"Trial03_KRLr3_53","T3Round5","hour",0.856516021786652,9.09965464947414,0.856516021786652,9.09965464947414,7.794,11,30.3,0.02806,0.028039,2.1e-05,218.535966
"1365","KRLr3_53","29-Oct-19",2019-10-29 15:02:57,"default",162727294,0.943,"min",7.787,"mg/l","humid",29.005,"deg",25214,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39027,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.182,"V",15,"2019.10.29_RESPR_T1","13","CHG","H5",15,"Euphausia pacifica","2.75",0.021,"Trial03",2019-10-29 15:02:57,"Trial03_KRLr3_53","T3Round5","hour",0.855746761823538,9.09965464947414,0.855746761823538,9.09965464947414,7.787,11,30.3,0.02806,0.028039,2.1e-05,218.339693
"1366","KRLr3_54","29-Oct-19",2019-10-29 15:03:04,"default",127590105,0.945,"min",7.75,"mg/l","humid",29.056,"deg",16348,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39056,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.181,"V",16,"2019.10.29_RESPR_T1","1","TMP","I4",16,"Euphausia pacifica","2.61",0.0222,"Trial03",2019-10-29 15:03:04,"Trial03_KRLr3_54","T3Round5","hour",0.851680673447081,9.09965464947414,0.851680673447081,9.09965464947414,7.75,11,30.3,0.02806,0.0280378,2.22e-05,217.29295
"1367","KRLr3_54","29-Oct-19",2019-10-29 15:03:05,"default",127590105,0.945333333333333,"min",7.732,"mg/l","humid",29.082,"deg",16514,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39026,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.183,"V",16,"2019.10.29_RESPR_T1","1","TMP","I4",16,"Euphausia pacifica","2.61",0.0222,"Trial03",2019-10-29 15:03:05,"Trial03_KRLr3_54","T3Round5","hour",0.849702576399075,9.09965464947414,0.849702576399075,9.09965464947414,7.732,11,30.3,0.02806,0.0280378,2.22e-05,216.7882696
"1368","KRLr3_54","29-Oct-19",2019-10-29 15:03:06,"default",127590105,0.9455,"min",7.769,"mg/l","humid",29.03,"deg",14776,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39032,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.182,"V",16,"2019.10.29_RESPR_T1","1","TMP","I4",16,"Euphausia pacifica","2.61",0.0222,"Trial03",2019-10-29 15:03:06,"Trial03_KRLr3_54","T3Round5","hour",0.853768664775532,9.09965464947414,0.853768664775532,9.09965464947414,7.769,11,30.3,0.02806,0.0280378,2.22e-05,217.8256682
"1369","KRLr3_54","29-Oct-19",2019-10-29 15:03:07,"default",127590105,0.945833333333333,"min",7.768,"mg/l","humid",29.031,"deg",14923,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39023,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.182,"V",16,"2019.10.29_RESPR_T1","1","TMP","I4",16,"Euphausia pacifica","2.61",0.0222,"Trial03",2019-10-29 15:03:07,"Trial03_KRLr3_54","T3Round5","hour",0.853658770495087,9.09965464947414,0.853658770495087,9.09965464947414,7.768,11,30.3,0.02806,0.0280378,2.22e-05,217.7976304
"1370","KRLr3_54","29-Oct-19",2019-10-29 15:03:08,"default",127590105,0.946166666666667,"min",7.772,"mg/l","humid",29.025,"deg",14985,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39028,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.182,"V",16,"2019.10.29_RESPR_T1","1","TMP","I4",16,"Euphausia pacifica","2.61",0.0222,"Trial03",2019-10-29 15:03:08,"Trial03_KRLr3_54","T3Round5","hour",0.854098347616866,9.09965464947414,0.854098347616866,9.09965464947414,7.772,11,30.3,0.02806,0.0280378,2.22e-05,217.9097816
"1371","KRLr3_55","29-Oct-19",2019-10-29 15:03:16,"default",204642898,0.948333333333333,"min",7.698,"mg/l","humid",29.13,"deg",13464,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39063,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.18,"V",17,"2019.10.29_RESPR_T1","1","TMP","J1",17,"Euphausia pacifica","3.24",0.0405,"Trial03",2019-10-29 15:03:16,"Trial03_KRLr3_55","T3Round5","hour",0.845966170863952,9.09965464947414,0.845966170863952,9.09965464947414,7.698,11,30.3,0.02806,0.0280195,4.05e-05,215.694111
"1372","KRLr3_55","29-Oct-19",2019-10-29 15:03:17,"default",204642898,0.948666666666667,"min",7.724,"mg/l","humid",29.094,"deg",13202,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39005,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.182,"V",17,"2019.10.29_RESPR_T1","1","TMP","J1",17,"Euphausia pacifica","3.24",0.0405,"Trial03",2019-10-29 15:03:17,"Trial03_KRLr3_55","T3Round5","hour",0.848823422155517,9.09965464947414,0.848823422155517,9.09965464947414,7.724,11,30.3,0.02806,0.0280195,4.05e-05,216.422618
"1373","KRLr3_55","29-Oct-19",2019-10-29 15:03:18,"default",204642898,0.948833333333333,"min",7.661,"mg/l","humid",29.184,"deg",16843,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39027,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.181,"V",17,"2019.10.29_RESPR_T1","1","TMP","J1",17,"Euphausia pacifica","3.24",0.0405,"Trial03",2019-10-29 15:03:18,"Trial03_KRLr3_55","T3Round5","hour",0.841900082487495,9.09965464947414,0.841900082487495,9.09965464947414,7.661,11,30.3,0.02806,0.0280195,4.05e-05,214.6573895
"1374","KRLr3_55","29-Oct-19",2019-10-29 15:03:19,"default",204642898,0.949166666666667,"min",7.636,"mg/l","humid",29.219,"deg",19706,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39023,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.181,"V",17,"2019.10.29_RESPR_T1","1","TMP","J1",17,"Euphausia pacifica","3.24",0.0405,"Trial03",2019-10-29 15:03:19,"Trial03_KRLr3_55","T3Round5","hour",0.839152725476376,9.09965464947414,0.839152725476376,9.09965464947414,7.636,11,30.3,0.02806,0.0280195,4.05e-05,213.956902
"1375","KRLr3_55","29-Oct-19",2019-10-29 15:03:20,"default",204642898,0.9495,"min",7.61,"mg/l","humid",29.257,"deg",23561,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39025,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.18,"V",17,"2019.10.29_RESPR_T1","1","TMP","J1",17,"Euphausia pacifica","3.24",0.0405,"Trial03",2019-10-29 15:03:20,"Trial03_KRLr3_55","T3Round5","hour",0.836295474184811,9.09965464947414,0.836295474184811,9.09965464947414,7.61,11,30.3,0.02806,0.0280195,4.05e-05,213.228395
"1376","KRLr3_56","29-Oct-19",2019-10-29 15:03:28,"default",669473261,0.951666666666667,"min",7.982,"mg/l","humid",28.734,"deg",16037,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39057,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.179,"V",18,"2019.10.29_RESPR_T1","13","CHG","J3",18,"Euphausia pacifica","2",0.0202,"Trial03",2019-10-29 15:03:28,"Trial03_KRLr3_56","T3Round5","hour",0.877176146510271,9.09965464947414,0.877176146510271,9.09965464947414,7.982,11,30.3,0.02806,0.0280398,2.02e-05,223.8136836
"1377","KRLr3_56","29-Oct-19",2019-10-29 15:03:29,"default",669473261,0.952,"min",8.049,"mg/l","humid",28.642,"deg",12523,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39033,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.182,"V",18,"2019.10.29_RESPR_T1","13","CHG","J3",18,"Euphausia pacifica","2",0.0202,"Trial03",2019-10-29 15:03:29,"Trial03_KRLr3_56","T3Round5","hour",0.884539063300072,9.09965464947414,0.884539063300072,9.09965464947414,8.049,11,30.3,0.02806,0.0280398,2.02e-05,225.6923502
"1378","KRLr3_56","29-Oct-19",2019-10-29 15:03:30,"default",669473261,0.952166666666667,"min",7.983,"mg/l","humid",28.732,"deg",16648,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39031,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.183,"V",18,"2019.10.29_RESPR_T1","13","CHG","J3",18,"Euphausia pacifica","2",0.0202,"Trial03",2019-10-29 15:03:30,"Trial03_KRLr3_56","T3Round5","hour",0.877286040790716,9.09965464947414,0.877286040790716,9.09965464947414,7.983,11,30.3,0.02806,0.0280398,2.02e-05,223.8417234
"1379","KRLr3_56","29-Oct-19",2019-10-29 15:03:31,"default",669473261,0.9525,"min",7.953,"mg/l","humid",28.773,"deg",19404,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39021,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.183,"V",18,"2019.10.29_RESPR_T1","13","CHG","J3",18,"Euphausia pacifica","2",0.0202,"Trial03",2019-10-29 15:03:31,"Trial03_KRLr3_56","T3Round5","hour",0.873989212377372,9.09965464947414,0.873989212377372,9.09965464947414,7.953,11,30.3,0.02806,0.0280398,2.02e-05,223.0005294
"1380","KRLr3_56","29-Oct-19",2019-10-29 15:03:32,"default",669473261,0.952833333333333,"min",7.926,"mg/l","humid",28.811,"deg",22786,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39022,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.181,"V",18,"2019.10.29_RESPR_T1","13","CHG","J3",18,"Euphausia pacifica","2",0.0202,"Trial03",2019-10-29 15:03:32,"Trial03_KRLr3_56","T3Round5","hour",0.871022066805363,9.09965464947414,0.871022066805363,9.09965464947414,7.926,11,30.3,0.02806,0.0280398,2.02e-05,222.2434548
"1381","KRLr3_57","29-Oct-19",2019-10-29 15:03:40,"default",318101370,0.955,"min",7.499,"mg/l","humid",29.42,"deg",16608,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39059,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.182,"V",19,"2019.10.29_RESPR_T1","7","CUR","J5",19,"Euphausia pacifica","3.16",0.045,"Trial03",2019-10-29 15:03:40,"Trial03_KRLr3_57","T3Round5","hour",0.82409720905544,9.09965464947414,0.82409720905544,9.09965464947414,7.499,11,30.3,0.02806,0.028015,4.5e-05,210.084485
"1382","KRLr3_57","29-Oct-19",2019-10-29 15:03:41,"default",318101370,0.955333333333333,"min",7.511,"mg/l","humid",29.401,"deg",14992,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39038,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.181,"V",19,"2019.10.29_RESPR_T1","7","CUR","J5",19,"Euphausia pacifica","3.16",0.045,"Trial03",2019-10-29 15:03:41,"Trial03_KRLr3_57","T3Round5","hour",0.825415940420777,9.09965464947414,0.825415940420777,9.09965464947414,7.511,11,30.3,0.02806,0.028015,4.5e-05,210.420665
"1383","KRLr3_57","29-Oct-19",2019-10-29 15:03:42,"default",318101370,0.9555,"min",7.532,"mg/l","humid",29.371,"deg",14015,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39028,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.182,"V",19,"2019.10.29_RESPR_T1","7","CUR","J5",19,"Euphausia pacifica","3.16",0.045,"Trial03",2019-10-29 15:03:42,"Trial03_KRLr3_57","T3Round5","hour",0.827723720310118,9.09965464947414,0.827723720310118,9.09965464947414,7.532,11,30.3,0.02806,0.028015,4.5e-05,211.00898
"1384","KRLr3_57","29-Oct-19",2019-10-29 15:03:43,"default",318101370,0.955833333333333,"min",7.507,"mg/l","humid",29.408,"deg",13814,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39026,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.182,"V",19,"2019.10.29_RESPR_T1","7","CUR","J5",19,"Euphausia pacifica","3.16",0.045,"Trial03",2019-10-29 15:03:43,"Trial03_KRLr3_57","T3Round5","hour",0.824976363298998,9.09965464947414,0.824976363298998,9.09965464947414,7.507,11,30.3,0.02806,0.028015,4.5e-05,210.308605
"1385","KRLr3_57","29-Oct-19",2019-10-29 15:03:44,"default",318101370,0.956166666666667,"min",7.537,"mg/l","humid",29.364,"deg",13397,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39018,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.182,"V",19,"2019.10.29_RESPR_T1","7","CUR","J5",19,"Euphausia pacifica","3.16",0.045,"Trial03",2019-10-29 15:03:44,"Trial03_KRLr3_57","T3Round5","hour",0.828273191712342,9.09965464947414,0.828273191712342,9.09965464947414,7.537,11,30.3,0.02806,0.028015,4.5e-05,211.149055
"1386","KRLr3_57","29-Oct-19",2019-10-29 15:03:45,"default",318101370,0.956333333333333,"min",7.541,"mg/l","humid",29.358,"deg",12567,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39014,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.182,"V",19,"2019.10.29_RESPR_T1","7","CUR","J5",19,"Euphausia pacifica","3.16",0.045,"Trial03",2019-10-29 15:03:45,"Trial03_KRLr3_57","T3Round5","hour",0.828712768834121,9.09965464947414,0.828712768834121,9.09965464947414,7.541,11,30.3,0.02806,0.028015,4.5e-05,211.261115
"1387","KRLr3_39","29-Oct-19",2019-10-29 15:15:18,"default",744348340,1.14883333333333,"min",8.491,"mg/l","humid",28.064,"deg",13681,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39015,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.179,"V",1,"2019.10.29_RESPR_T1","1","TMP","A2",1,"Euphausia pacifica","2.48",0.026,"Trial03",2019-10-29 15:15:18,"Trial03_KRLr3_39","T3Round6","hour",0.933112335256666,9.09965464947414,0.933112335256666,9.09965464947414,8.491,11,30.3,0.02806,0.028034,2.6e-05,238.036694
"1388","KRLr3_39","29-Oct-19",2019-10-29 15:15:19,"default",744348340,1.14916666666667,"min",8.055,"mg/l","humid",28.635,"deg",18551,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39107,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.181,"V",1,"2019.10.29_RESPR_T1","1","TMP","A2",1,"Euphausia pacifica","2.48",0.026,"Trial03",2019-10-29 15:15:19,"Trial03_KRLr3_39","T3Round6","hour",0.88519842898274,9.09965464947414,0.88519842898274,9.09965464947414,8.055,11,30.3,0.02806,0.028034,2.6e-05,225.81387
"1389","KRLr3_39","29-Oct-19",2019-10-29 15:15:20,"default",744348340,1.1495,"min",7.616,"mg/l","humid",29.249,"deg",19929,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39064,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.181,"V",1,"2019.10.29_RESPR_T1","1","TMP","A2",1,"Euphausia pacifica","2.48",0.026,"Trial03",2019-10-29 15:15:20,"Trial03_KRLr3_39","T3Round6","hour",0.83695483986748,9.09965464947414,0.83695483986748,9.09965464947414,7.616,11,30.3,0.02806,0.028034,2.6e-05,213.506944
"1390","KRLr3_39","29-Oct-19",2019-10-29 15:15:21,"default",744348340,1.14966666666667,"min",8.195,"mg/l","humid",28.447,"deg",23893,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39041,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.181,"V",1,"2019.10.29_RESPR_T1","1","TMP","A2",1,"Euphausia pacifica","2.48",0.026,"Trial03",2019-10-29 15:15:21,"Trial03_KRLr3_39","T3Round6","hour",0.90058362824501,9.09965464947414,0.90058362824501,9.09965464947414,8.195,11,30.3,0.02806,0.028034,2.6e-05,229.73863
"1391","KRLr3_40","29-Oct-19",2019-10-29 15:15:27,"default",151487626,1.15133333333333,"min",7.132,"mg/l","humid",29.976,"deg",12430,"uV",14.1,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,39144,"SAAA0005000123","p1.4.0.6","PSt3","191029-0",191029,194400,1,6.182,"V",2,"2019.10.29_RESPR_T1","1","TMP","A4",2,"Euphausia pacifica","3.16",0.0363,"Trial03",2019-10-29 15:15:27,"Trial03_KRLr3_40","T3Round6","hour",0.783766008132204,9.09965464947414,0.783766008132204,9.09965464947414,7.132,11,30.3,0.02806,0.0280237,3.63e-05,199.8650284
