"SensorName","Date","Time","User","SensorID","delta_t","Unit","Value","Unit.1","Mode","Phase","Unit.2","Amplitude","Unit.3","Temp","Unit.4","patm","Unit.5","Salinity","Unit.6","Error","Cal0","Unit.7","T0","Unit.8","O2.2nd","Unit.9","Cal2nd","Unit.10","T2nd","Unit.11","CalPressure","Unit.12","f1","dPhi1","dkSv1","dPhi2","dkSv2","m","Cal.Mode","SignalLEDCurrent","ReferenceLEDCurrent","ReferenceAmplitude","DeviceSerial","FwVersion","SensorType","BatchID","Calibration.Date","Sensor.lot","PreSens.calibrated.Sensor","Battery.Voltage","Unit.13","Sequence","FileName","MOATS","Treatment","LoadingLocation","GlassVialNumber","Species","TelsonLength..mm.","Size","TrialID"
"KriLR233             ","28-Oct-19","18:59:47","default              ",179808176,4.43,"min","8.459","mg/l","humid",29.375,"deg",38930,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37148,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.002,"V",14,"2019.10.28_RESPR_T2","2","CHG","H2",14,"Euphausia pacifica","3.36","0.0416","Trial02"
"KriLR233             ","28-Oct-19","19:45:33","default              ",179808176,50.2,"min","8.244","mg/l","humid",29.661,"deg",38018,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38055,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.057,"V",14,"2019.10.28_RESPR_T2","2","CHG","H2",14,"Euphausia pacifica","3.36","0.0416","Trial02"
"KriLR233             ","28-Oct-19","21:15:00","default              ",179808176,139.65,"min","7.565","mg/l","humid",30.623,"deg",40734,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38519,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.102,"V",14,"2019.10.28_RESPR_T2","2","CHG","H2",14,"Euphausia pacifica","3.36","0.0416","Trial02"
"KriLR233             ","28-Oct-19","20:29:00","default              ",179808176,93.65,"min","7.991","mg/l","humid",30.008,"deg",38951,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38404,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.088,"V",14,"2019.10.28_RESPR_T2","2","CHG","H2",14,"Euphausia pacifica","3.36","0.0416","Trial02"
"KriLR233             ","28-Oct-19","21:15:01","default              ",179808176,139.67,"min","7.556","mg/l","humid",30.637,"deg",40720,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38498,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.094,"V",14,"2019.10.28_RESPR_T2","2","CHG","H2",14,"Euphausia pacifica","3.36","0.0416","Trial02"
"KriLR233             ","28-Oct-19","19:45:34","default              ",179808176,50.22,"min","8.262","mg/l","humid",29.636,"deg",38187,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38052,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.055,"V",14,"2019.10.28_RESPR_T2","2","CHG","H2",14,"Euphausia pacifica","3.36","0.0416","Trial02"
"KriLR234             ","28-Oct-19","21:00:14","default              ",144670987,124.88,"min","8.155","mg/l","humid",29.781,"deg",19168,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38454,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.09,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","19:00:14","default              ",144670987,4.88,"min","8.751","mg/l","humid",29.002,"deg",38549,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37143,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,5.995,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","19:00:15","default              ",144670987,4.9,"min","8.745","mg/l","humid",29.009,"deg",38907,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37148,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,5.998,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","19:15:34","default              ",144670987,20.22,"min","8.655","mg/l","humid",29.122,"deg",37292,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37513,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.006,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","21:00:13","default              ",144670987,124.87,"min","8.176","mg/l","humid",29.752,"deg",18020,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38457,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.09,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","19:15:31","default              ",144670987,20.17,"min","8.64","mg/l","humid",29.142,"deg",40121,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37542,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.015,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","20:14:32","default              ",144670987,79.18,"min","8.561","mg/l","humid",29.243,"deg",9246,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38348,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.078,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","19:00:13","default              ",144670987,4.87,"min","8.75","mg/l","humid",29.003,"deg",38829,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37143,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,5.998,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","20:01:25","default              ",144670987,66.07,"min","8.589","mg/l","humid",29.207,"deg",14305,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38267,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.078,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","20:14:31","default              ",144670987,79.17,"min","8.965","mg/l","humid",28.737,"deg",4460,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38372,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.088,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","20:01:27","default              ",144670987,66.1,"min","8.527","mg/l","humid",29.287,"deg",19259,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38229,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.071,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","19:15:33","default              ",144670987,20.2,"min","8.655","mg/l","humid",29.123,"deg",37774,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37516,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.008,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","19:00:12","default              ",144670987,4.85,"min","8.746","mg/l","humid",29.008,"deg",38618,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37135,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.006,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","20:44:45","default              ",144670987,109.4,"min","8.358","mg/l","humid",29.508,"deg",19279,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38451,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.093,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","20:44:46","default              ",144670987,109.42,"min","8.36","mg/l","humid",29.506,"deg",19539,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38454,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.091,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","20:44:47","default              ",144670987,109.43,"min","8.333","mg/l","humid",29.542,"deg",22268,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38451,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.095,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","21:15:36","default              ",144670987,140.25,"min","7.979","mg/l","humid",30.024,"deg",40092,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38488,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.096,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","19:15:32","default              ",144670987,20.18,"min","8.662","mg/l","humid",29.114,"deg",38675,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37528,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.007,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","20:01:26","default              ",144670987,66.08,"min","8.577","mg/l","humid",29.222,"deg",13971,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38214,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.081,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","19:28:24","default              ",144670987,33.05,"min","8.627","mg/l","humid",29.158,"deg",37345,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37779,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.029,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","20:14:33","default              ",144670987,79.2,"min","8.545","mg/l","humid",29.264,"deg",9865,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38347,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.079,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","20:14:34","default              ",144670987,79.22,"min","8.511","mg/l","humid",29.308,"deg",11647,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38340,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.078,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","20:29:09","default              ",144670987,93.8,"min","8.214","mg/l","humid",29.701,"deg",36879,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38435,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.099,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","20:29:10","default              ",144670987,93.82,"min","8.242","mg/l","humid",29.663,"deg",31548,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38412,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.088,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","19:00:11","default              ",144670987,4.83,"min","8.755","mg/l","humid",28.996,"deg",38343,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37180,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.006,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","20:01:28","default              ",144670987,66.12,"min","8.559","mg/l","humid",29.245,"deg",15860,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38227,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.07,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","21:00:12","default              ",144670987,124.85,"min","8.152","mg/l","humid",29.786,"deg",19575,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38463,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.09,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","19:28:23","default              ",144670987,33.03,"min","8.634","mg/l","humid",29.149,"deg",37523,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37796,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.035,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","21:00:10","default              ",144670987,124.82,"min","---","mg/l","humid",23.091,"deg",604,"uV",11,"∞C",1013,"mbar",30.3,"pmil",2,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38490,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.101,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","21:00:11","default              ",144670987,124.83,"min","8.234","mg/l","humid",29.674,"deg",13071,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38468,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.092,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","20:44:43","default              ",144670987,109.37,"min","8.583","mg/l","humid",29.214,"deg",8985,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38484,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.102,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","20:44:44","default              ",144670987,109.38,"min","8.441","mg/l","humid",29.399,"deg",12479,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38443,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.094,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","19:45:43","default              ",144670987,50.37,"min","10.548","mg/l","humid",26.993,"deg",1810,"uV",11,"∞C",1013,"mbar",30.3,"pmil",4,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38075,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.061,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","19:45:44","default              ",144670987,50.38,"min","8.573","mg/l","humid",29.227,"deg",34244,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38063,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.055,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","21:15:35","default              ",144670987,140.23,"min","7.977","mg/l","humid",30.027,"deg",38012,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38497,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.096,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","20:29:11","default              ",144670987,93.83,"min","8.273","mg/l","humid",29.621,"deg",35708,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38402,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.086,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","21:15:33","default              ",144670987,140.2,"min","7.979","mg/l","humid",30.025,"deg",36001,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38516,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.103,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","21:15:34","default              ",144670987,140.22,"min","7.972","mg/l","humid",30.035,"deg",37994,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38503,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.095,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","20:01:29","default              ",144670987,66.13,"min","8.531","mg/l","humid",29.281,"deg",18047,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38233,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.072,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","19:28:25","default              ",144670987,33.07,"min","8.628","mg/l","humid",29.157,"deg",37589,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,37773,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.027,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","19:45:47","default              ",144670987,50.43,"min","8.601","mg/l","humid",29.191,"deg",26150,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38053,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.054,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","20:14:35","default              ",144670987,79.23,"min","8.466","mg/l","humid",29.366,"deg",13558,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38343,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.08,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","20:01:30","default              ",144670987,66.15,"min","8.669","mg/l","humid",29.105,"deg",10921,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38226,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.072,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
"KriLR234             ","28-Oct-19","19:45:46","default              ",144670987,50.42,"min","8.623","mg/l","humid",29.163,"deg",22130,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38042,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.053,"V",15,"2019.10.28_RESPR_T2","12","CUR","I1",15,"Euphausia pacifica","2.65","0.0213","Trial02"
